Ofaveolata219031	K
Ofaveolata212996	J
Ofaveolata218511	T
Ofaveolata191630	H
Ofaveolata172082	A
Ofaveolata36347	U
Ofaveolata198332	H
Ofaveolata207795	T
Ofaveolata192367	T
Ofaveolata176551	K
Ofaveolata21076	T
Ofaveolata327524	L
Ofaveolata149081	G
Ofaveolata379721	K
Ofaveolata196910	U
Ofaveolata205492	T
Ofaveolata57128	I
Ofaveolata149961	-
Ofaveolata209426	BD
Ofaveolata274063	T
Ofaveolata210152	K
Ofaveolata201620	E
Ofaveolata209437	L
Ofaveolata217819	BK
Ofaveolata212726	T
Ofaveolata200116	K
Ofaveolata206036	E
Ofaveolata194203	C
Ofaveolata363404	E
Ofaveolata203090	C
Ofaveolata206316	A
Ofaveolata205586	A
Ofaveolata216631	A
Ofaveolata200527	C
Ofaveolata212835	G
Ofaveolata207401	B
Ofaveolata189411	O
Ofaveolata220714	L
Ofaveolata205485	J
Ofaveolata202631	T
Ofaveolata195536	Z
Ofaveolata217736	I
Ofaveolata217065	Z
Ofaveolata193132	G
Ofaveolata212595	UY
Ofaveolata198106	A
Ofaveolata184958	Z
Ofaveolata218520	J
Ofaveolata294015	U
Ofaveolata178497	T
Ofaveolata199377	UY
Ofaveolata196445	U
Ofaveolata187921	K
Ofaveolata41956	G
Ofaveolata201631	E
Ofaveolata201733	C
Ofaveolata16572	PT
Ofaveolata208620	IQ
Ofaveolata220049	P
Ofaveolata218423	-
Ofaveolata211713	T
Ofaveolata202389	O
Ofaveolata215738	O
Ofaveolata202564	U
Ofaveolata216706	O
Ofaveolata107773	O
Ofaveolata197863	L
Ofaveolata184229	K
Ofaveolata60045	A
Ofaveolata207998	D
Ofaveolata220530	G
Ofaveolata219786	J
Ofaveolata203680	U
Ofaveolata212566	K
Ofaveolata208551	A
Ofaveolata394764	C
Ofaveolata75094	T
Ofaveolata214232	T
Ofaveolata451682	C
Ofaveolata159814	O
Ofaveolata217204	O
Ofaveolata53879	-
Ofaveolata442583	O
Ofaveolata202329	P
Ofaveolata105564	M
Ofaveolata195236	E
Ofaveolata215676	O
Ofaveolata198996	F
Ofaveolata211026	O
Ofaveolata112759	O
Ofaveolata162300	K
Ofaveolata205352	J
Ofaveolata205503	LT
Ofaveolata181498	T
Ofaveolata206254	G
Ofaveolata189442	U
Ofaveolata215799	U
Ofaveolata212051	C
Ofaveolata196626	O
Ofaveolata220104	O
Ofaveolata137117	I
Ofaveolata211031	A
Ofaveolata188672	T
Ofaveolata175345	O
Ofaveolata203791	C
Ofaveolata141568	T
Ofaveolata209726	O
Ofaveolata208728	Q
Ofaveolata189300	U
Ofaveolata197600	T
Ofaveolata190225	-
Ofaveolata197037	E
Ofaveolata208660	P
Ofaveolata216023	K
Ofaveolata208986	O
Ofaveolata13255	P
Ofaveolata198339	A
Ofaveolata201083	K
Ofaveolata217987	L
Ofaveolata421391	T
Ofaveolata215540	T
Ofaveolata208297	MU
Ofaveolata123704	E
Ofaveolata216265	U
Ofaveolata202740	E
Ofaveolata107321	J
Ofaveolata213176	T
Ofaveolata192867	O
Ofaveolata193592	G
Ofaveolata318045	T
Ofaveolata209313	G
Ofaveolata216461	DL
Ofaveolata214682	Z
Ofaveolata209820	O
Ofaveolata202472	G
Ofaveolata206263	E
Ofaveolata213337	Q
Ofaveolata165397	U
Ofaveolata205603	A
Ofaveolata310808	E
Ofaveolata188084	O
Ofaveolata202669	J
Ofaveolata189381	W
Ofaveolata219184	C
Ofaveolata213732	K
Ofaveolata209111	T
Ofaveolata103054	C
Ofaveolata201049	U
Ofaveolata201465	-
Ofaveolata203746	T
Ofaveolata267733	T
Ofaveolata268692	E
Ofaveolata56404	O
Ofaveolata318652	L
Ofaveolata147102	U
Ofaveolata204867	T
Ofaveolata220646	T
Ofaveolata218193	G
Ofaveolata193304	A
Ofaveolata209669	U
Ofaveolata219209	L
Ofaveolata125884	G
Ofaveolata146689	O
Ofaveolata191213	T
Ofaveolata154544	G
Ofaveolata186157	E
Ofaveolata210125	U
Ofaveolata194506	O
Ofaveolata198693	U
Ofaveolata164998	J
Ofaveolata213618	T
Ofaveolata210615	G
Ofaveolata189280	G
Ofaveolata215717	Z
Ofaveolata215581	E
Ofaveolata198517	Q
Ofaveolata195088	IQ
Ofaveolata215549	B
Ofaveolata170546	T
Ofaveolata54622	Q
Ofaveolata216575	G
Ofaveolata218560	O
Ofaveolata209949	Q
Ofaveolata292814	G
Ofaveolata194097	J
Ofaveolata194009	T
Ofaveolata216568	Z
Ofaveolata198573	A
Ofaveolata203533	Q
Ofaveolata211209	KOT
Ofaveolata125265	O
Ofaveolata214330	C
Ofaveolata274352	Z
Ofaveolata234114	DT
Ofaveolata228446	L
Ofaveolata208596	O
Ofaveolata161720	A
Ofaveolata219312	E
Ofaveolata461774	L
Ofaveolata217924	A
Ofaveolata215259	AB
Ofaveolata187761	-
Ofaveolata196621	J
Ofaveolata159495	Q
Ofaveolata447779	J
Ofaveolata415692	U
Ofaveolata204380	T
Ofaveolata202745	T
Ofaveolata215690	T
